2576	3090	2804
2575	3090	2804
2575	3090	2803
2576	3090	2804
2575	3090	2803
2575	3090	2804
2575	3090	2804
2576	3090	2803
2576	3090	2804
2575	3090	2803
2575	3090	2804
2575	3090	2803
2575	3091	2804
2575	3090	2803
2575	3090	2804
2575	3090	2803
2575	3090	2804
2575	3090	2803
2575	3090	2804
2575	3090	2803
2576	3089	2803
2575	3090	2804
2575	3090	2804
2576	3090	2803
2575	3090	2804
2576	3090	2804
2575	3090	2804
2575	3090	2803
2575	3090	2804
2575	3090	2804
2575	3090	2804
2575	3090	2803
2575	3090	2804
2575	3087	2805
2575	3082	2809
2575	3074	2815
2575	3063	2822
2576	3046	2831
2575	3028	2841
2575	3007	2850
2575	2984	2860
2575	2962	2872
2576	2938	2884
2576	2913	2897
2576	2887	2913
2576	2859	2928
2576	2831	2941
2576	2802	2953
2576	2773	2965
2576	2743	2973
2576	2715	2977
2576	2688	2978
2576	2663	2978
2576	2639	2978
2577	2616	2978
2577	2595	2977
2577	2574	2975
2577	2554	2965
2577	2535	2947
2577	2520	2927
2577	2508	2909
2577	2496	2893
2577	2485	2881
2577	2475	2871
2577	2465	2861
2577	2459	2850
2577	2451	2840
2577	2444	2829
2577	2436	2816
2576	2429	2806
2576	2422	2795
2576	2414	2786
2576	2407	2776
2575	2400	2766
2573	2393	2755
2571	2386	2744
2568	2378	2733
2566	2370	2723
2563	2361	2713
2560	2354	2704
2555	2347	2696
2550	2342	2689
2544	2337	2683
2537	2334	2675
2529	2331	2667
2519	2330	2657
2508	2326	2646
2495	2325	2634
2480	2323	2624
2464	2321	2617
2445	2320	2612
2426	2319	2610
2406	2318	2610
2384	2318	2610
2362	2318	2610
2337	2318	2610
2312	2318	2610
2286	2317	2610
2260	2316	2610
2233	2316	2610
2207	2316	2610
2177	2315	2610
2149	2315	2610
2120	2315	2610
2091	2314	2610
2063	2314	2610
2036	2313	2610
2009	2312	2610
1982	2312	2610
1958	2312	2611
1933	2311	2611
1911	2311	2611
1889	2310	2610
1868	2309	2612
1849	2309	2611
1832	2308	2612
1814	2308	2612
1800	2308	2612
1788	2307	2612
1776	2307	2612
1766	2307	2611
1758	2306	2612
1751	2307	2613
1745	2306	2613
1740	2306	2614
1737	2306	2613
1735	2306	2613
1734	2305	2613
1734	2305	2613
1734	2305	2613
1735	2306	2613
1736	2305	2613
1736	2305	2613
1737	2305	2613
1737	2305	2613
1737	2305	2613
1740	2305	2614
1746	2305	2613
1752	2305	2613
1759	2305	2613
1767	2305	2614
1775	2305	2613
1785	2305	2613
1794	2305	2613
1803	2305	2613
1814	2305	2614
1825	2305	2614
1835	2305	2614
1844	2305	2616
1854	2305	2618
1864	2306	2620
1873	2307	2622
1883	2307	2625
1893	2306	2631
1904	2307	2638
1916	2307	2645
1927	2307	2652
1938	2307	2657
1951	2307	2662
1963	2308	2668
1975	2312	2674
1987	2319	2680
1997	2326	2688
2008	2334	2697
2019	2341	2705
2030	2348	2710
2044	2354	2715
2058	2360	2722
2073	2367	2728
2089	2374	2734
2108	2382	2741
2127	2390	2748
2146	2397	2753
2165	2404	2758
2185	2409	2759
2205	2412	2759
2221	2415	2759
2238	2420	2759
2254	2426	2759
2269	2432	2759
2282	2438	2760
2296	2442	2760
2309	2446	2760
2320	2453	2763
2334	2462	2769
2346	2473	2780
2359	2489	2793
2373	2507	2809
2385	2525	2825
2399	2545	2841
2412	2564	2854
2425	2582	2868
2441	2598	2881
2456	2613	2892
2472	2627	2901
2487	2640	2909
2503	2653	2918
2518	2665	2925
2534	2677	2932
2550	2688	2940
2567	2699	2948
2582	2710	2955
2597	2720	2962
2612	2729	2968
2629	2737	2975
2645	2740	2978
2661	2740	2982
2676	2744	2983
2692	2754	2983
2706	2760	2983
2718	2767	2983
2728	2777	2983
2738	2786	2983
2747	2796	2982
2753	2807	2982
2756	2820	2981
