1454	3362	2547
1454	3362	2547
1454	3362	2547
1456	3362	2547
1457	3362	2547
1458	3362	2546
1459	3362	2547
1459	3362	2547
1461	3362	2547
1461	3362	2547
1461	3362	2548
1461	3362	2548
1461	3362	2548
1461	3362	2549
1461	3362	2550
1461	3362	2555
1461	3362	2565
1461	3362	2575
1460	3362	2591
1460	3362	2606
1460	3362	2623
1459	3362	2641
1459	3360	2658
1459	3350	2680
1459	3335	2702
1459	3319	2725
1458	3300	2749
1459	3280	2773
1459	3262	2797
1460	3245	2818
1460	3231	2835
1460	3218	2850
1461	3207	2865
1461	3199	2878
1461	3193	2885
1462	3187	2890
1465	3182	2895
1468	3177	2899
1472	3173	2903
1476	3168	2908
1481	3164	2915
1484	3159	2919
1487	3154	2923
1490	3150	2926
1492	3146	2928
1492	3142	2931
1492	3137	2935
1492	3132	2940
1492	3127	2945
1492	3119	2952
1492	3111	2960
1492	3100	2971
1492	3089	2983
1492	3076	2998
1492	3061	3018
1492	3046	3042
1492	3031	3068
1492	3017	3095
1493	3001	3123
1494	2986	3149
1494	2971	3173
1495	2957	3195
1496	2945	3216
1498	2936	3233
1502	2929	3244
1508	2924	3253
1513	2922	3259
1518	2921	3263
1524	2921	3267
1531	2921	3269
1538	2921	3270
1544	2920	3271
1549	2921	3274
1554	2921	3275
1558	2921	3275
1560	2920	3274
1560	2921	3275
1560	2920	3276
1560	2920	3282
1560	2920	3291
1560	2920	3303
1560	2920	3317
1560	2920	3330
1560	2920	3345
1560	2920	3361
1560	2920	3374
1560	2919	3385
1560	2916	3396
1560	2913	3408
1560	2911	3421
1560	2908	3435
1560	2907	3443
1561	2905	3445
1561	2905	3443
1562	2906	3439
1565	2905	3434
1568	2905	3427
1572	2905	3417
1576	2904	3405
1579	2904	3391
1581	2904	3376
1583	2904	3361
1586	2904	3347
1588	2905	3335
1591	2905	3328
1593	2904	3321
1594	2904	3316
1594	2904	3311
1594	2904	3304
1594	2904	3296
1594	2904	3286
1594	2904	3277
1594	2904	3273
1594	2904	3273
1594	2904	3274
1594	2904	3274
1594	2905	3275
1594	2904	3280
1596	2904	3297
1600	2904	3318
1602	2904	3338
1604	2904	3356
1608	2904	3371
1610	2904	3383
1613	2904	3394
1617	2902	3405
1620	2901	3417
1623	2899	3431
1626	2896	3445
1629	2894	3459
1631	2891	3473
1634	2888	3485
1636	2886	3495
1639	2884	3504
1642	2881	3513
1645	2878	3522
1649	2875	3532
1651	2871	3545
1654	2866	3561
1657	2862	3576
1660	2858	3592
1662	2852	3608
1664	2846	3624
1667	2839	3643
1671	2833	3662
1676	2824	3684
1681	2817	3705
1686	2809	3724
1691	2802	3743
1697	2795	3760
1703	2786	3775
1710	2777	3790
1716	2767	3806
1723	2757	3820
1729	2745	3835
1735	2732	3853
1741	2719	3870
1748	2705	3884
1753	2691	3896
1759	2678	3909
1766	2666	3922
1773	2654	3933
1780	2643	3943
1787	2634	3953
1794	2625	3962
1798	2617	3970
1801	2611	3975
1803	2606	3978
1805	2604	3980
1805	2603	3980
1805	2604	3980
1805	2603	3980
1805	2604	3980
1805	2603	3980
1805	2603	3980
1805	2604	3980
1805	2603	3980
1804	2603	3979
1804	2603	3979
1803	2603	3978
1802	2604	3978
1801	2603	3975
1801	2604	3967
1799	2604	3952
1798	2605	3935
1794	2606	3914
1790	2606	3886
1787	2606	3851
1783	2606	3809
1779	2612	3762
1774	2625	3713
1772	2638	3661
1771	2651	3611
1771	2665	3563
1771	2679	3516
1771	2693	3475
1771	2706	3439
1771	2720	3401
1771	2734	3365
1771	2749	3326
1771	2765	3288
1771	2780	3250
1771	2795	3211
1771	2810	3173
1771	2823	3137
1771	2836	3100
1771	2848	3063
1771	2860	3027
1771	2873	2993
1771	2887	2960
1771	2901	2929
1771	2913	2898
1770	2926	2871
1770	2937	2846
1769	2948	2822
1769	2957	2800
1770	2964	2781
1769	2972	2765
1769	2978	2750
1769	2985	2735
1768	2991	2717
1767	2998	2700
1766	3006	2684
1763	3014	2667
1759	3022	2649
1755	3030	2628
1749	3040	2608
1743	3049	2589
1735	3058	2568
1724	3068	2546
1713	3077	2525
1699	3088	2504
1685	3098	2485
1671	3111	2469
1660	3121	2455
1651	3132	2447
1643	3142	2443
1636	3150	2441
1627	3160	2439
1615	3169	2436
1603	3176	2432
1590	3182	2427
1578	3187	2422
1564	3192	2418
1553	3196	2414
1542	3201	2409
1534	3206	2405
1527	3212	2401
1523	3218	2397
1521	3224	2394
1520	3228	2392
1521	3231	2391
1521	3232	2391
1521	3233	2392
1520	3234	2391
1521	3234	2391
1521	3234	2391
1520	3234	2392
1520	3234	2392
1521	3234	2392
1521	3233	2392
1520	3233	2392
1521	3232	2392
1520	3232	2391
1521	3232	2392
1520	3232	2392
1520	3232	2392
1520	3232	2391
1520	3232	2392
1520	3232	2392
1520	3232	2392
1520	3232	2392
1520	3232	2392
