3494	3767	301
3494	3764	305
3494	3759	309
3494	3754	313
3494	3749	316
3494	3741	320
3494	3734	325
3493	3728	330
3492	3721	333
3491	3715	336
3491	3711	337
3491	3709	337
3491	3707	336
3491	3706	337
3491	3705	337
3491	3702	337
3491	3698	337
3492	3693	337
3491	3687	341
3491	3678	344
3490	3671	346
3490	3665	346
3487	3659	347
3486	3654	347
3483	3649	347
3479	3644	347
3477	3638	347
3476	3632	347
3475	3625	347
3475	3618	347
3475	3612	347
3475	3605	347
3475	3598	348
3475	3589	348
3475	3579	348
3475	3567	348
3475	3554	348
3475	3541	348
3475	3531	348
3476	3523	348
3476	3517	348
3476	3511	348
3476	3506	348
3477	3499	348
3477	3491	348
3478	3484	348
3475	3476	348
3476	3467	348
3476	3458	348
3476	3450	348
3475	3442	348
3475	3433	348
3475	3426	348
3475	3419	348
3475	3410	348
3477	3401	348
3477	3391	348
3478	3381	347
3478	3372	347
3479	3365	347
3479	3360	347
3479	3356	347
3480	3355	344
3484	3356	338
3487	3355	325
3493	3356	309
3500	3356	287
3507	3356	262
3515	3356	235
3524	3355	207
3530	3355	184
3534	3355	164
3535	3351	149
3536	3347	131
3538	3346	107
3542	3347	78
3544	3347	50
3547	3346	20
3548	3346	20
3549	3346	20
3550	3347	20
3553	3347	21
3556	3348	22
3556	3346	23
3556	3347	24
3553	3347	25
3552	3347	27
3553	3346	28
3553	3346	73
3552	3346	120
3552	3346	167
3552	3346	215
3552	3346	261
3552	3346	302
3553	3346	337
3554	3346	364
3554	3346	383
3556	3346	395
3558	3347	401
3559	3347	401
3559	3346	400
3559	3346	394
3561	3346	378
3563	3346	354
3570	3347	322
3582	3347	284
3593	3346	246
3599	3336	211
3602	3323	185
3606	3314	164
3610	3304	147
3612	3294	131
3609	3285	120
3604	3274	112
3595	3263	110
3582	3253	111
3570	3245	112
3556	3236	112
3541	3230	114
3524	3228	118
3506	3228	119
3487	3228	121
3468	3228	122
3450	3228	124
3434	3228	130
3416	3228	140
3399	3228	152
3381	3228	164
3362	3228	179
3343	3228	193
3325	3228	208
3308	3228	227
3291	3229	247
3275	3231	273
3263	3232	301
3253	3241	331
3245	3264	360
3239	3285	381
3238	3306	398
3242	3327	410
3249	3346	418
3262	3362	425
3281	3374	428
3302	3381	430
3324	3384	430
3347	3381	429
3369	3381	430
3391	3379	430
3414	3379	430
3435	3377	429
3455	3368	430
3472	3354	430
3487	3341	429
3500	3326	429
3507	3310	429
3510	3292	429
3510	3272	428
3509	3254	428
3507	3237	426
3503	3222	423
3495	3208	419
3484	3194	412
3471	3183	405
3454	3173	399
3435	3167	395
3414	3166	394
3398	3168	394
3384	3168	394
3375	3169	394
3369	3170	394
3365	3174	394
3365	3180	394
3364	3181	394
3361	3179	394
3358	3177	394
3355	3175	394
3352	3168	394
3349	3155	393
3344	3140	391
3340	3125	387
3336	3112	387
3335	3108	387
3334	3109	387
3333	3111	387
3332	3123	387
3332	3150	388
3327	3179	388
3322	3206	389
3316	3235	390
3309	3267	390
3302	3298	391
3296	3325	395
3288	3350	403
3278	3371	408
3265	3388	409
3247	3400	410
3226	3407	410
3199	3409	410
3171	3408	411
3144	3406	412
3119	3407	413
3096	3406	412
3076	3406	412
3059	3405	412
3046	3405	411
3039	3405	411
3034	3404	410
3033	3404	407
3031	3404	396
3029	3404	380
3029	3403	360
3028	3403	336
3028	3403	308
3026	3403	279
3022	3403	249
3018	3403	216
3015	3403	184
3013	3403	152
3013	3403	121
3015	3403	92
3016	3403	65
3019	3403	40
3022	3403	16
3026	3403	11
3030	3403	11
3033	3404	9
3035	3403	6
3035	3404	38
3036	3403	74
3037	3404	112
3038	3403	146
3038	3404	179
3037	3403	210
3038	3404	238
3038	3403	260
3038	3403	278
3038	3403	289
3039	3403	293
3039	3403	292
3039	3403	292
3039	3403	291
3037	3403	288
3036	3402	275
3034	3403	250
3030	3402	220
3023	3402	196
3017	3402	180
3013	3402	167
3008	3403	154
3004	3403	136
3001	3403	112
2999	3403	82
2997	3402	56
2997	3401	37
2997	3400	25
3000	3401	25
3002	3401	34
3005	3400	53
3007	3400	73
3006	3399	85
3005	3397	86
3005	3396	83
3005	3396	75
3006	3396	57
3007	3395	37
3011	3395	21
3018	3395	17
3026	3395	25
3034	3396	56
3042	3395	100
3052	3396	147
3062	3396	198
3072	3395	247
3080	3396	291
3087	3396	325
3090	3396	350
3095	3395	366
3096	3392	372
3098	3386	373
3099	3379	373
3099	3372	373
3099	3366	373
3099	3361	373
3099	3358	371
3097	3355	371
3097	3352	370
3097	3350	361
3096	3350	334
3096	3350	300
3096	3349	264
3095	3349	229
3092	3348	193
3092	3349	163
3091	3348	139
3086	3348	123
3078	3348	110
3068	3347	98
3057	3347	86
3045	3347	71
3031	3347	55
3018	3347	45
3003	3347	42
2988	3347	42
2973	3347	42
2958	3347	42
2946	3347	42
2931	3347	42
2917	3347	43
2902	3347	45
2885	3347	48
2868	3348	54
2854	3347	62
2840	3347	73
2826	3347	84
2811	3347	94
2797	3347	104
2787	3347	112
2777	3347	124
2769	3347	137
2761	3347	149
2756	3346	160
2752	3344	169
2747	3340	175
2741	3335	180
2733	3326	185
2726	3316	191
2720	3305	198
2715	3293	203
2710	3281	207
2706	3267	210
2703	3250	211
2701	3232	211
2700	3216	211
2699	3199	211
2699	3182	211
2700	3165	211
2699	3148	211
2700	3132	211
2700	3118	210
2700	3104	210
2699	3093	210
2700	3083	211
2700	3077	211
2700	3075	211
2699	3075	211
2699	3075	211
2695	3075	211
2689	3074	210
2683	3073	210
2675	3071	210
2665	3070	210
2657	3069	210
2651	3069	210
2644	3068	210
2637	3063	210
2631	3048	210
2627	3034	210
2625	3019	209
2622	3004	207
2620	2989	206
2617	2974	204
2612	2962	201
2607	2951	200
2600	2944	200
2593	2941	200
2587	2941	200
2581	2941	202
2575	2941	203
2570	2942	204
2565	2942	208
2563	2943	218
2561	2945	228
2559	2946	238
2557	2951	248
2555	2957	260
2552	2963	280
2551	2971	305
2549	2982	329
2547	2996	345
2546	3012	357
2545	3028	363
2545	3043	368
2545	3057	376
2545	3069	382
2545	3080	388
2545	3089	394
2545	3098	397
2545	3105	400
2544	3113	403
2544	3122	408
2544	3131	411
2543	3143	414
2543	3155	419
2543	3169	422
2542	3183	425
2541	3197	429
2541	3210	431
2541	3220	433
2542	3227	434
2544	3228	433
2544	3226	433
2544	3225	432
2545	3225	433
2545	3225	433
2545	3223	431
2545	3219	422
2545	3217	411
2545	3216	395
2544	3217	373
2544	3216	344
2544	3216	315
2544	3216	287
2544	3216	266
2542	3216	251
2541	3216	234
2537	3215	213
2533	3214	191
2530	3212	168
2529	3212	142
2526	3212	118
2525	3212	97
2525	3212	80
2526	3212	70
2527	3212	65
2527	3212	63
2525	3212	60
2523	3212	58
2517	3212	56
2512	3212	54
2506	3212	52
2501	3212	51
2499	3212	48
2498	3212	41
2497	3212	35
2499	3212	34
2502	3212	34
2505	3212	34
2508	3212	37
2509	3210	37
2512	3205	39
2515	3195	46
2517	3184	54
2517	3174	62
2517	3167	69
2517	3160	77
2519	3156	88
2519	3153	103
2521	3151	119
2523	3150	138
2525	3149	158
2528	3149	180
2529	3149	200
2530	3149	220
2531	3149	240
2533	3150	258
2535	3149	277
2536	3149	291
2538	3149	305
2540	3149	314
2543	3149	322
2547	3152	330
2552	3153	337
2557	3154	345
2564	3162	357
2570	3170	367
2578	3180	376
2588	3190	381
2598	3203	386
2607	3218	391
2617	3232	397
2624	3245	404
2631	3259	412
2637	3273	422
2641	3286	430
2647	3299	435
2654	3311	439
2658	3321	443
2665	3332	447
2673	3341	451
2683	3350	454
2696	3361	458
2711	3372	463
2728	3384	467
2747	3397	470
2766	3410	472
2787	3423	477
2809	3435	480
2831	3449	483
2853	3462	485
2873	3476	488
2892	3489	491
2908	3500	494
2922	3510	495
2932	3518	495
2942	3525	498
2951	3531	499
2960	3536	500
2967	3540	501
2975	3543	502
2983	3546	502
2991	3548	503
2997	3551	505
3004	3555	508
3011	3560	511
3021	3567	514
3032	3576	516
3041	3585	520
3048	3596	523
3053	3603	527
3057	3608	532
3063	3612	534
3070	3616	534
3079	3620	534
3087	3625	535
3094	3631	537
3100	3637	540
3105	3641	545
3111	3643	547
3115	3643	550
3119	3643	553
3123	3644	556
3127	3644	559
3129	3646	565
3132	3649	573
3133	3653	585
3132	3660	600
3133	3667	616
3133	3674	630
3133	3679	643
3133	3679	654
3133	3677	666
3133	3677	679
3133	3678	695
3133	3679	713
3134	3679	730
3134	3677	747
3134	3677	762
3134	3675	777
3134	3673	793
3134	3672	810
3134	3671	827
3135	3671	844
3137	3671	860
3140	3671	876
3144	3671	888
3149	3671	898
3154	3671	907
3160	3671	918
3166	3671	929
3171	3671	939
3174	3671	949
3177	3670	959
3179	3669	972
3183	3665	986
3189	3659	1001
3194	3653	1019
3197	3647	1036
3199	3640	1053
3200	3634	1071
3200	3629	1087
3200	3624	1102
3200	3620	1114
3201	3618	1126
3200	3615	1140
3202	3612	1155
3203	3611	1171
3205	3611	1185
3208	3611	1199
3211	3610	1212
3215	3610	1226
3217	3611	1240
3219	3608	1255
3219	3600	1272
3219	3591	1291
3219	3581	1311
3220	3569	1330
3220	3558	1351
3220	3546	1372
3220	3535	1392
3221	3525	1411
3221	3516	1430
3222	3508	1447
3223	3501	1462
3224	3493	1476
3224	3486	1487
3224	3479	1499
3223	3471	1511
3224	3464	1522
3223	3458	1533
3224	3452	1543
3224	3446	1553
3223	3438	1565
3222	3429	1579
3223	3420	1593
3222	3407	1608
3222	3395	1626
3223	3380	1644
3222	3364	1668
3221	3349	1692
3220	3334	1715
3218	3321	1738
3215	3308	1760
3213	3297	1780
3212	3286	1800
3210	3274	1821
3210	3264	1844
3210	3252	1866
3210	3241	1888
3209	3232	1907
3210	3224	1922
3210	3218	1935
3210	3214	1944
3210	3209	1954
3209	3203	1964
3209	3198	1975
3209	3192	1986
3209	3187	1997
3209	3183	2007
3210	3179	2018
3209	3175	2027
3210	3170	2038
3210	3165	2050
3210	3159	2062
3210	3153	2075
3210	3145	2090
3211	3138	2108
3211	3130	2127
3210	3121	2148
3211	3111	2166
3211	3103	2179
3210	3096	2189
3210	3092	2197
3211	3089	2202
3210	3087	2206
3211	3085	2211
3210	3082	2218
3210	3078	2226
3210	3075	2235
3209	3071	2245
3210	3067	2256
3210	3062	2268
3210	3057	2282
3210	3051	2297
3210	3045	2315
3210	3040	2330
3211	3034	2342
3211	3030	2354
3211	3025	2365
3211	3021	2377
3211	3017	2389
3211	3012	2402
3211	3006	2416
3211	3001	2429
3211	2997	2440
3210	2993	2450
3210	2990	2458
3210	2986	2467
3210	2983	2479
3210	2978	2494
3210	2972	2515
3210	2964	2536
3210	2956	2557
3210	2950	2577
3210	2944	2593
3211	2941	2600
3212	2940	2603
3213	2940	2605
3214	2939	2606
3214	2939	2606
3214	2939	2606
3214	2939	2606
3214	2940	2604
3214	2941	2603
3214	2942	2603
3214	2943	2603
3214	2943	2598
3214	2943	2590
3215	2943	2576
3215	2944	2560
3216	2945	2539
3217	2954	2515
3217	2964	2486
3217	2977	2454
3217	2990	2418
3217	3005	2384
3217	3019	2347
3217	3031	2311
3217	3040	2275
3217	3047	2240
3217	3060	2207
3218	3073	2177
3218	3086	2147
3218	3099	2116
3218	3111	2083
3218	3126	2048
3218	3142	2006
3218	3160	1964
3221	3178	1920
3224	3197	1877
3228	3215	1838
3231	3232	1802
3235	3248	1768
3239	3263	1736
3245	3278	1704
3254	3293	1673
3266	3307	1641
3279	3321	1610
3292	3337	1578
3306	3354	1543
3319	3372	1512
3333	3387	1481
3346	3403	1452
3361	3417	1424
3377	3430	1395
3393	3443	1368
3407	3456	1344
3420	3468	1320
3435	3478	1298
3450	3489	1275
3466	3498	1252
3484	3508	1229
3503	3519	1205
3521	3532	1181
3543	3545	1156
3566	3557	1132
3591	3567	1110
3614	3576	1091
3638	3583	1076
3661	3589	1062
3685	3594	1050
3708	3599	1037
3729	3604	1028
3751	3609	1019
3768	3612	1010
3780	3616	1002
3792	3618	994
3806	3620	984
3823	3623	970
3841	3629	956
3861	3633	941
3886	3637	927
3911	3642	912
3937	3646	897
3957	3651	883
3972	3655	867
3986	3658	850
3995	3660	832
3998	3663	812
3999	3665	788
4000	3666	766
4005	3665	744
4012	3665	716
4021	3663	685
4030	3658	649
4039	3648	611
4045	3631	571
4046	3602	537
4045	3567	510
4045	3527	489
4045	3490	477
4045	3457	471
4046	3427	469
4046	3400	468
4046	3374	468
4047	3348	468
4047	3323	468
4049	3300	467
4052	3279	466
4056	3257	461
4061	3237	453
4069	3217	446
4081	3194	438
4095	3170	431
4107	3144	423
4118	3115	413
4131	3088	400
4144	3062	388
4153	3038	377
4162	3015	365
4174	2994	353
4187	2978	343
4204	2966	336
4221	2960	333
4236	2959	332
4249	2959	332
4264	2959	331
4274	2957	331
4283	2953	332
4295	2949	331
4305	2943	329
4315	2938	324
4325	2933	320
4334	2929	317
4341	2926	315
4347	2921	313
4353	2918	309
4357	2913	306
4362	2910	301
4367	2907	296
4373	2904	293
4379	2899	290
4387	2895	286
4398	2893	282
4410	2890	279
4424	2888	279
4439	2886	277
4453	2886	276
4469	2886	276
4483	2886	276
4498	2885	276
4511	2884	276
4522	2883	276
4530	2881	275
4537	2882	276
4541	2881	276
4544	2881	276
4547	2881	276
4550	2881	276
4553	2881	276
4554	2881	276
4553	2882	276
4553	2881	276
4552	2881	276
4549	2881	276
4546	2881	276
4540	2881	275
4530	2881	275
4515	2881	276
4496	2882	276
4475	2882	275
4452	2881	276
4427	2881	276
4403	2882	276
4378	2881	276
4353	2881	276
4328	2881	276
4303	2881	275
4277	2881	276
4250	2881	276
4223	2881	276
4196	2882	276
4168	2882	276
4141	2882	276
4112	2882	276
4084	2883	276
4056	2885	276
4031	2885	276
4006	2885	276
3983	2885	277
3965	2887	279
3948	2896	280
3933	2905	283
3921	2912	289
3909	2918	297
3899	2924	302
3891	2930	309
3882	2936	314
3873	2944	318
3863	2952	322
3854	2959	327
3845	2968	332
3836	2976	336
3828	2983	340
3821	2991	345
3815	3000	349
3809	3009	354
3805	3017	358
3800	3025	363
3796	3033	366
3792	3039	370
3788	3045	372
3785	3052	374
3780	3060	378
3777	3067	380
3775	3075	382
3774	3084	385
3774	3091	387
3775	3097	387
3776	3101	387
3778	3100	387
3780	3099	387
3783	3099	386
3786	3098	386
3789	3096	386
3793	3091	386
3795	3082	385
3796	3072	382
3797	3060	377
3797	3047	368
3798	3034	351
3800	3019	330
3803	3006	310
3807	2992	291
3810	2982	279
3812	2976	274
3815	2974	273
3817	2974	273
3818	2976	274
3818	2976	274
3818	2978	275
3818	2983	278
3820	2998	288
3819	3014	300
3820	3026	315
3822	3037	329
3826	3048	337
3829	3061	341
3833	3073	344
3837	3084	349
3840	3093	353
3844	3102	356
3847	3109	359
3850	3114	361
3852	3117	362
3853	3117	362
3853	3117	362
3853	3118	362
3853	3117	362
3853	3117	362
3853	3117	362
3853	3117	362
3853	3117	362
3854	3117	362
3854	3117	362
3856	3117	362
3857	3117	362
3858	3117	362
3859	3117	362
3860	3117	362
3860	3116	362
3860	3116	362
3860	3115	361
3858	3115	361
3852	3115	362
3843	3115	362
3830	3114	361
3813	3113	362
3792	3108	361
3766	3104	361
3737	3104	361
3708	3104	360
3678	3104	360
3645	3105	359
3616	3105	359
3588	3106	359
3564	3106	361
3546	3107	361
3535	3108	361
3530	3110	361
3529	3111	361
3531	3110	362
3535	3109	361
3539	3108	361
3543	3108	361
3545	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3546	3107	361
3550	3107	360
3557	3108	360
3571	3108	360
3591	3109	360
3616	3109	361
3643	3107	361
3674	3107	360
3704	3106	360
3730	3104	360
3755	3102	360
3773	3099	360
3786	3098	359
3791	3096	359
3793	3096	359
3792	3096	359
3790	3096	359
3790	3096	359
3790	3096	359
3791	3096	358
3791	3096	359
3791	3095	358
3790	3096	358
3790	3096	357
3789	3096	347
3789	3096	325
3788	3095	300
3788	3096	271
3788	3096	245
3788	3095	215
3789	3091	187
3789	3087	159
3790	3083	130
3789	3080	105
3788	3080	88
3788	3082	78
3788	3081	71
3788	3081	67
