x	y 
3498.0	2910.0
3502.0	2823.0
3506.0	2738.0
3516.0	2656.0
3525.0	2576.0
3534.0	2499.0
3543.0	2424.0
3551.0	2351.0
3559.0	2281.0
3567.0	2212.0
3575.0	2146.0
3579.0	2082.0
3583.0	2050.0
3579.0	2050.0
3575.0	2050.0
3571.0	2050.0
3567.0	2050.0
3563.0	2050.0
3560.0	2050.0
3556.0	2050.0
3553.0	2050.0
3550.0	2050.0
3547.0	2050.0
3544.0	2050.0
3540.0	2050.0
3539.0	2050.0
3540.0	2050.0
3548.0	2050.0
3555.0	2050.0
3562.0	2050.0
3568.0	2050.0
3574.0	2050.0
3581.0	2050.0
3587.0	2050.0
3592.0	2050.0
3598.0	2050.0
3603.0	2050.0
3609.0	2050.0
3614.0	2050.0
3619.0	2050.0
3624.0	2050.0
3629.0	2050.0
3634.0	2050.0
3638.0	2050.0
3642.0	2050.0
3647.0	2050.0
3651.0	2050.0
3655.0	2050.0
3659.0	2050.0
3663.0	2050.0
3667.0	2050.0
3670.0	2050.0
3674.0	2050.0
3677.0	2050.0
3680.0	2050.0
3683.0	2050.0
3686.0	2050.0
3690.0	2050.0
3693.0	2050.0
3695.0	2050.0
3698.0	2050.0
3700.0	2050.0
3703.0	2050.0
3705.0	2050.0
3708.0	2050.0
3711.0	2050.0
3713.0	2050.0
3715.0	2050.0
3718.0	2050.0
3721.0	2050.0
3724.0	2050.0
3727.0	2050.0
3730.0	2050.0
3733.0	2050.0
3735.0	2050.0
3738.0	2050.0
3740.0	2050.0
3742.0	2050.0
3744.0	2050.0
3746.0	2050.0
3749.0	2050.0
3751.0	2050.0
3753.0	2050.0
3755.0	2050.0
3756.0	2050.0
3758.0	2050.0
3760.0	2050.0
3762.0	2050.0
3761.0	2050.0
3758.0	2050.0
3755.0	2050.0
3751.0	2050.0
3748.0	2050.0
3745.0	2050.0
3741.0	2050.0
3739.0	2050.0
3736.0	2050.0
3732.0	2050.0
3730.0	2050.0
3727.0	2050.0
3724.0	2050.0
3722.0	2050.0
3719.0	2050.0
3717.0	2050.0
3714.0	2050.0
3712.0	2050.0
3710.0	2050.0
3708.0	2050.0
3706.0	2050.0
3704.0	2050.0
3703.0	2050.0
3702.0	2050.0
3701.0	2050.0
3705.0	2050.0
3708.0	2050.0
3712.0	2050.0
3715.0	2050.0
3718.0	2050.0
3721.0	2050.0
3723.0	2050.0
3726.0	2050.0
3728.0	2050.0
3731.0	2050.0
3733.0	2050.0
3736.0	2050.0
3738.0	2050.0
3740.0	2050.0
3743.0	2050.0
3745.0	2050.0
3747.0	2050.0
3749.0	2050.0
3751.0	2050.0
3753.0	2050.0
3755.0	2050.0
3757.0	2050.0
3759.0	2050.0
3760.0	2050.0
3762.0	2050.0
3763.0	2050.0
3765.0	2050.0
3767.0	2050.0
3769.0	2050.0
3771.0	2050.0
3773.0	2050.0
3775.0	2050.0
3776.0	2050.0
3778.0	2050.0
3780.0	2050.0
3781.0	2050.0
3783.0	2050.0
3784.0	2050.0
3786.0	2050.0
3787.0	2050.0
3788.0	2050.0
3790.0	2050.0
3791.0	2050.0
3793.0	2050.0
3794.0	2050.0
3795.0	2050.0
3796.0	2050.0
3797.0	2050.0
3798.0	2050.0
3798.0	2050.0
3795.0	2050.0
