3078	3643	2135
3078	3643	2135
3078	3643	2136
3078	3643	2136
3078	3643	2135
3078	3644	2136
3078	3644	2136
3078	3643	2136
3078	3643	2135
3078	3643	2136
3078	3644	2136
3078	3643	2136
3078	3643	2136
3078	3643	2136
3078	3643	2136
3078	3643	2136
3078	3643	2137
3078	3643	2137
3078	3643	2138
3078	3643	2139
3078	3642	2139
3078	3642	2139
3078	3642	2139
3078	3642	2139
3078	3642	2139
3078	3641	2140
3077	3640	2140
3076	3640	2140
3074	3641	2140
3072	3640	2140
3069	3640	2140
3067	3640	2140
3065	3640	2140
3064	3639	2140
3063	3639	2140
3063	3640	2140
3063	3639	2138
3063	3640	2138
3062	3640	2138
3061	3639	2137
3059	3640	2136
3057	3639	2134
3054	3639	2130
3051	3639	2125
3048	3637	2122
3046	3633	2119
3043	3629	2119
3040	3625	2119
3039	3621	2119
3036	3618	2118
3033	3613	2113
3030	3607	2107
3028	3601	2102
3026	3594	2099
3026	3590	2099
3026	3584	2099
3026	3580	2099
3026	3576	2099
3026	3574	2099
3026	3571	2099
3026	3568	2099
3026	3565	2099
3026	3561	2099
3025	3556	2099
3025	3550	2099
3025	3544	2099
3025	3538	2099
3025	3532	2099
3025	3526	2099
3025	3519	2099
3024	3513	2099
3024	3507	2099
3025	3502	2099
3025	3497	2099
3025	3492	2099
3024	3487	2099
3025	3482	2099
3025	3476	2099
3025	3471	2099
3025	3465	2099
3025	3460	2099
3025	3455	2099
3025	3450	2099
3025	3444	2099
3025	3437	2099
3025	3430	2099
3025	3424	2099
3025	3418	2099
3024	3411	2099
3025	3403	2099
3024	3396	2099
3025	3389	2099
3025	3383	2099
3025	3376	2098
3025	3371	2096
3025	3365	2094
3025	3360	2093
3024	3356	2092
3025	3353	2092
3025	3351	2092
3025	3349	2091
3025	3348	2090
3024	3346	2088
3025	3342	2086
3025	3337	2084
3025	3330	2080
3025	3321	2078
3024	3313	2075
3025	3303	2071
3025	3294	2069
3024	3285	2066
3024	3276	2063
3025	3268	2061
3025	3260	2058
3024	3255	2057
3024	3250	2054
3024	3247	2053
3024	3244	2053
3024	3241	2052
3025	3238	2050
3025	3236	2048
3025	3233	2046
3024	3230	2044
3025	3227	2043
3025	3223	2042
3024	3218	2039
3025	3214	2035
3025	3208	2031
3024	3202	2026
3025	3196	2022
3024	3190	2017
3025	3185	2011
3024	3180	2006
3024	3176	2001
3024	3171	1996
3024	3165	1990
3024	3159	1983
3024	3153	1975
3024	3146	1964
3024	3141	1952
3024	3136	1939
3024	3133	1927
3024	3130	1919
3024	3129	1917
3024	3129	1916
3024	3129	1916
3025	3129	1914
3025	3129	1908
3026	3129	1898
3026	3129	1888
3025	3129	1879
3024	3129	1875
3024	3129	1872
3024	3129	1869
3025	3129	1864
3025	3129	1854
3026	3129	1840
3026	3128	1827
3025	3129	1817
3026	3129	1811
3026	3129	1808
3026	3129	1806
3026	3130	1802
3027	3130	1794
3027	3130	1784
3026	3130	1773
3027	3130	1768
3027	3130	1768
3027	3130	1768
3027	3130	1768
3027	3130	1769
3027	3130	1770
3027	3130	1770
3026	3129	1773
3025	3129	1775
3025	3129	1778
3024	3129	1781
3024	3129	1784
3023	3129	1789
3023	3129	1793
3024	3129	1797
3023	3129	1805
3024	3129	1816
3023	3129	1827
3024	3129	1837
3025	3129	1847
3026	3129	1854
3026	3129	1858
3027	3129	1861
3029	3129	1866
3031	3129	1872
3032	3129	1882
3034	3129	1891
3036	3129	1900
3039	3129	1908
3041	3129	1914
3044	3129	1918
3047	3129	1923
3049	3129	1928
3051	3129	1933
3054	3129	1940
3055	3129	1947
3058	3129	1953
3061	3129	1961
3063	3129	1966
3066	3129	1970
3069	3129	1973
3072	3129	1976
3076	3129	1981
3079	3129	1987
3083	3131	1995
3086	3131	2004
3088	3131	2012
3092	3131	2018
3096	3132	2022
3100	3133	2026
3103	3133	2029
3105	3133	2032
3108	3133	2035
3111	3134	2040
3113	3134	2045
3117	3134	2052
3121	3134	2057
3125	3136	2062
3129	3144	2066
3134	3152	2070
3140	3162	2074
3144	3173	2079
3148	3184	2084
3152	3195	2088
3155	3205	2094
3157	3214	2100
3160	3224	2107
3162	3232	2115
3162	3241	2122
3162	3249	2129
3162	3258	2134
3162	3266	2138
3162	3275	2143
3163	3284	2148
3165	3293	2156
3167	3301	2166
3168	3309	2177
3169	3317	2188
3170	3325	2197
3170	3333	2206
3170	3341	2215
3170	3349	2224
3171	3357	2233
3170	3365	2246
3170	3374	2260
3170	3383	2278
3170	3393	2298
3171	3402	2320
3170	3411	2344
3171	3418	2368
3173	3423	2393
3174	3425	2416
3176	3426	2437
3179	3426	2455
3183	3426	2470
3188	3426	2484
3193	3426	2497
3199	3426	2511
3205	3426	2524
3211	3424	2535
3218	3424	2546
3224	3424	2556
3231	3424	2566
3236	3424	2575
3241	3424	2585
3245	3424	2597
3248	3424	2611
3251	3424	2627
3252	3423	2644
3255	3421	2663
3256	3417	2683
3256	3410	2704
3257	3402	2724
3257	3393	2745
3257	3383	2767
3257	3372	2791
3258	3361	2815
3257	3352	2838
3258	3342	2860
3258	3332	2882
3259	3323	2903
3259	3316	2923
3259	3308	2940
3259	3302	2956
3261	3295	2971
3264	3288	2985
3269	3280	3003
3274	3271	3022
3281	3261	3044
3288	3250	3063
3292	3243	3079
3295	3237	3092
3296	3232	3100
3297	3230	3107
3298	3226	3114
3298	3222	3124
3300	3216	3139
3301	3207	3158
3301	3196	3180
3302	3185	3201
3303	3175	3219
3305	3166	3234
3308	3159	3248
3310	3152	3264
3313	3145	3280
3315	3137	3296
3316	3130	3311
3317	3123	3326
3318	3117	3339
3319	3110	3354
3320	3103	3369
3320	3095	3388
3321	3085	3409
3321	3075	3429
3322	3065	3452
3322	3055	3473
3323	3046	3493
3325	3038	3511
3326	3030	3528
3328	3023	3543
3329	3016	3554
3331	3011	3566
3333	3005	3576
3335	3000	3586
3336	2996	3596
3338	2992	3605
3340	2989	3612
3342	2986	3618
3343	2984	3621
3343	2984	3622
3344	2983	3623
3343	2984	3623
3343	2984	3623
3344	2984	3622
3344	2984	3620
3344	2985	3620
3344	2985	3617
3343	2985	3612
3344	2986	3606
3344	2987	3598
3344	2987	3588
3344	2987	3577
3344	2987	3565
3344	2987	3552
3344	2987	3537
3344	2987	3520
3344	2987	3503
3344	2988	3486
3344	2990	3468
3344	2998	3449
3344	3007	3427
3344	3017	3404
3344	3026	3381
3344	3036	3359
3344	3044	3339
3344	3053	3322
3344	3059	3306
3344	3066	3290
3344	3074	3271
3345	3082	3251
3345	3091	3232
3346	3099	3215
3346	3105	3198
3346	3112	3184
3345	3118	3171
3344	3124	3156
3343	3131	3140
3343	3139	3123
3342	3147	3107
3342	3155	3090
3341	3162	3076
3339	3169	3062
3337	3175	3047
3333	3182	3031
3330	3189	3014
3329	3198	2997
3327	3206	2981
3326	3213	2969
3326	3218	2960
3326	3222	2952
3326	3226	2946
3326	3230	2937
3326	3234	2927
3326	3237	2918
3326	3242	2909
3326	3246	2899
3324	3251	2887
3321	3258	2871
3316	3265	2855
3311	3273	2838
3307	3280	2824
3302	3284	2810
3299	3289	2797
3298	3294	2782
3297	3298	2767
3297	3303	2750
3297	3307	2733
3297	3313	2716
3297	3319	2700
3297	3326	2683
3296	3333	2664
3296	3340	2644
3296	3346	2625
3296	3353	2606
3294	3359	2588
3291	3364	2570
3288	3368	2554
3286	3371	2538
3285	3375	2524
3285	3379	2506
3284	3382	2486
3283	3386	2464
3282	3390	2440
3281	3393	2416
3281	3394	2391
3281	3395	2365
3281	3394	2338
3281	3394	2311
3281	3394	2286
3282	3392	2263
3281	3391	2242
3281	3391	2223
3281	3391	2205
3279	3388	2187
3275	3385	2172
3269	3382	2154
3264	3380	2139
3259	3378	2127
3256	3377	2116
3254	3378	2106
3252	3377	2097
3250	3373	2086
3248	3369	2075
3247	3364	2063
3245	3359	2050
3246	3355	2035
3245	3351	2020
