1690	2752	2548
1690	2752	2548
1690	2751	2548
1690	2751	2547
1690	2751	2548
1690	2751	2548
1690	2751	2548
1691	2752	2548
1691	2751	2548
1691	2751	2552
1691	2751	2555
1694	2751	2561
1696	2750	2568
1698	2750	2576
1700	2750	2584
1700	2750	2590
1700	2749	2595
1700	2749	2599
1700	2749	2604
1700	2749	2610
1700	2748	2619
1700	2747	2627
1700	2743	2635
1700	2735	2642
1700	2725	2649
1700	2717	2656
1700	2707	2666
1698	2697	2677
1697	2686	2687
1697	2678	2696
1696	2670	2703
1695	2662	2708
1695	2654	2714
1694	2646	2719
1692	2637	2725
1691	2628	2730
1691	2619	2735
1690	2610	2740
1688	2602	2744
1687	2593	2748
1686	2585	2752
1686	2576	2755
1686	2567	2756
1686	2557	2756
1686	2548	2756
1686	2539	2756
1686	2530	2756
1686	2521	2756
1686	2513	2755
1686	2506	2754
1686	2500	2754
1686	2495	2753
1686	2491	2753
1687	2488	2752
1687	2485	2748
1687	2483	2743
1687	2479	2737
1687	2476	2729
1687	2472	2719
1687	2469	2709
1686	2466	2699
1686	2464	2688
1686	2464	2677
1686	2464	2666
1686	2464	2654
1686	2464	2638
1686	2464	2620
1686	2464	2600
1686	2464	2581
1687	2464	2565
1687	2464	2551
1686	2464	2539
1687	2464	2530
1687	2464	2521
1688	2464	2510
1688	2464	2497
1688	2464	2483
1688	2464	2463
1688	2464	2451
1688	2464	2442
1688	2464	2441
1689	2464	2441
1688	2464	2441
1688	2464	2442
1689	2464	2442
1689	2464	2442
1689	2464	2442
1695	2465	2442
1706	2466	2444
1717	2466	2448
1729	2467	2453
1744	2467	2459
1759	2468	2465
1777	2468	2472
1793	2468	2480
1808	2469	2487
1822	2469	2495
1834	2469	2503
1843	2469	2510
1853	2469	2520
1861	2469	2530
1870	2470	2540
1879	2469	2547
1887	2469	2554
1896	2470	2562
1905	2471	2572
1914	2476	2582
1924	2482	2592
1931	2488	2604
1938	2493	2617
1945	2500	2631
1952	2506	2644
1959	2513	2656
1964	2520	2668
1970	2527	2679
1980	2534	2689
1991	2540	2696
2007	2545	2702
2023	2549	2707
2042	2555	2713
2060	2562	2717
2077	2570	2724
2090	2580	2729
2101	2592	2735
2110	2603	2740
2119	2616	2744
2129	2628	2749
2139	2638	2757
2150	2646	2767
2159	2651	2780
2165	2654	2792
2170	2654	2804
2174	2653	2817
2177	2653	2832
2177	2653	2848
2177	2652	2865
2177	2650	2882
2177	2645	2898
2176	2630	2914
2175	2612	2929
2173	2594	2946
2168	2577	2961
2161	2558	2976
2156	2543	2986
2151	2527	2995
2147	2516	3003
2144	2506	3010
2142	2499	3017
2142	2493	3024
2141	2490	3031
2141	2486	3040
2141	2482	3049
2141	2478	3056
2141	2472	3062
2140	2466	3062
2140	2459	3061
2139	2451	3056
2135	2443	3041
2131	2435	3020
2128	2429	2997
2128	2426	2971
2126	2425	2945
2125	2425	2916
2126	2425	2887
2125	2425	2859
2125	2425	2835
2126	2425	2809
2126	2425	2781
2127	2425	2751
2127	2425	2715
2127	2425	2682
2128	2425	2651
2128	2425	2628
2127	2426	2620
2127	2426	2628
2125	2426	2648
2125	2426	2678
2126	2426	2706
2125	2427	2728
2127	2427	2739
2127	2427	2740
2128	2427	2735
2128	2427	2717
2128	2427	2694
2128	2427	2672
2128	2427	2652
2128	2427	2632
2128	2427	2613
2128	2427	2596
2127	2427	2585
2126	2427	2577
2126	2427	2575
2125	2427	2575
2122	2427	2575
2118	2428	2574
2111	2428	2569
2105	2427	2562
2099	2427	2555
2093	2427	2545
2085	2427	2533
2076	2427	2524
2066	2426	2517
2057	2425	2510
2048	2425	2508
2038	2425	2507
2027	2424	2507
2016	2423	2506
2002	2419	2505
1989	2414	2503
1975	2408	2501
1961	2404	2497
1947	2398	2494
1934	2394	2491
1923	2389	2489
1910	2386	2485
1896	2382	2483
1882	2378	2480
1868	2374	2477
1854	2370	2474
1843	2366	2471
1831	2360	2470
1818	2355	2469
1808	2349	2468
1797	2343	2467
1787	2337	2465
1778	2330	2463
1767	2323	2461
1756	2317	2459
1745	2310	2457
1736	2302	2458
1727	2294	2458
1718	2287	2457
1710	2280	2457
1703	2274	2457
1696	2269	2457
1688	2264	2457
1680	2259	2458
1674	2256	2457
1668	2256	2457
1665	2256	2457
1662	2257	2457
1661	2258	2457
1660	2260	2457
1661	2261	2457
1661	2262	2457
1660	2266	2457
1660	2272	2459
1660	2279	2458
1661	2288	2459
1661	2299	2459
1660	2310	2459
1660	2322	2459
1660	2335	2460
1660	2350	2460
1660	2367	2460
1660	2384	2460
1660	2402	2460
1660	2422	2460
1660	2443	2460
1660	2464	2460
1661	2485	2460
1663	2506	2460
1663	2527	2460
1664	2547	2460
1664	2565	2460
1665	2578	2460
1667	2589	2460
1667	2595	2460
1667	2599	2459
1664	2599	2458
1660	2599	2460
1651	2599	2459
1638	2599	2458
1623	2600	2459
1612	2600	2458
1600	2599	2458
1587	2600	2458
1570	2600	2457
1555	2600	2456
1542	2600	2456
1528	2600	2456
1511	2601	2456
1492	2603	2456
1475	2605	2456
1458	2607	2456
1443	2608	2456
1427	2610	2456
1413	2610	2456
1400	2610	2456
1388	2610	2456
1375	2610	2456
1364	2610	2456
1353	2610	2456
1340	2610	2457
1325	2610	2457
1309	2610	2457
1294	2610	2457
1277	2610	2457
1261	2610	2457
1245	2610	2457
1229	2610	2457
1214	2610	2457
1200	2610	2457
1188	2610	2457
1178	2609	2457
1171	2608	2458
1166	2607	2463
1160	2606	2474
1156	2605	2490
1151	2600	2507
1145	2586	2522
1138	2569	2535
1132	2554	2547
1126	2538	2557
1122	2522	2567
1118	2506	2578
1113	2491	2591
1110	2475	2606
1108	2462	2620
1107	2450	2633
1107	2439	2644
1107	2431	2654
1107	2425	2664
1107	2420	2675
1107	2415	2684
1108	2412	2690
1108	2409	2692
1109	2406	2692
1109	2403	2690
1109	2400	2686
1110	2397	2682
1110	2394	2674
1110	2392	2661
1110	2390	2646
1111	2388	2628
1110	2387	2607
1109	2386	2584
1108	2386	2558
1108	2386	2531
1107	2386	2506
1107	2386	2485
1107	2386	2466
1107	2386	2449
1107	2386	2432
1107	2386	2414
1107	2386	2394
1107	2386	2373
1107	2386	2352
1107	2386	2333
1107	2386	2316
1107	2387	2300
1107	2387	2286
1107	2387	2276
1107	2387	2267
1107	2387	2257
1107	2387	2246
1107	2387	2232
1107	2387	2219
1107	2387	2207
1106	2387	2195
1102	2386	2185
1099	2385	2180
1097	2384	2179
1096	2382	2179
1095	2380	2179
1095	2378	2179
1095	2375	2179
1094	2372	2179
1092	2367	2178
1092	2362	2179
1092	2356	2179
1091	2347	2179
1091	2337	2180
1090	2326	2181
1090	2313	2182
1089	2299	2182
1088	2285	2182
1085	2273	2183
1081	2262	2183
1078	2253	2183
1076	2246	2183
1074	2240	2183
1072	2238	2183
1071	2238	2183
1071	2238	2182
1070	2239	2182
1071	2239	2182
1070	2240	2182
