1790	3329	2488
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2488
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2488
1790	3329	2488
1790	3329	2489
1790	3329	2488
1790	3329	2488
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2488
1790	3329	2489
1790	3329	2488
1790	3329	2489
1790	3329	2489
1790	3329	2489
1790	3329	2488
1790	3329	2489
1790	3329	2488
1790	3329	2488
1790	3329	2488
1790	3329	2488
1790	3329	2488
1790	3329	2488
1790	3329	2487
1790	3329	2487
1790	3329	2487
1790	3329	2487
1790	3329	2487
1790	3329	2487
1790	3329	2487
1790	3329	2485
1790	3329	2482
1790	3329	2469
1790	3329	2456
1790	3329	2441
1790	3329	2418
1790	3329	2400
1790	3329	2383
1790	3329	2361
1790	3329	2343
1790	3329	2332
1790	3329	2315
1790	3329	2303
1790	3329	2278
1790	3329	2253
1790	3329	2239
1790	3329	2219
1790	3329	2187
1790	3329	2159
1790	3329	2129
1790	3330	2102
1790	3329	2068
1790	3328	2047
1790	3329	2033
1790	3328	2022
1790	3329	2020
1790	3329	2020
1790	3329	2021
1790	3329	2022
1790	3328	2022
1790	3329	2022
1790	3329	2022
1790	3329	2023
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2023
1790	3330	2023
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2022
1790	3329	2024
1790	3329	2027
1790	3329	2034
1790	3329	2047
1790	3329	2069
1790	3329	2095
1790	3329	2125
1790	3329	2147
1790	3329	2174
1790	3329	2202
1790	3329	2230
1790	3330	2266
1790	3329	2298
1790	3330	2331
1790	3329	2357
1790	3329	2376
1790	3329	2392
1790	3329	2404
1790	3329	2412
1790	3329	2413
1788	3329	2412
1784	3329	2412
1779	3329	2411
1771	3329	2411
1760	3329	2410
1747	3329	2410
1733	3329	2410
1708	3329	2409
